order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-01268,2022-01-22,2022,Q1,1,January,Asia Pacific,South Korea,Electronics,Accessories,Home Office,1,1060.95,1060.95,711.37,349.58,32.95
ORD-04596,2022-01-22,2022,Q1,1,January,North America,Canada,Clothing,Shirts,Home Office,10,72.94,729.4,354.9,374.5,51.34
ORD-04044,2022-01-22,2022,Q1,1,January,Europe,France,Electronics,Phones,Consumer,8,340.13,2721.04,1605.6,1115.44,40.99
ORD-03211,2022-01-22,2022,Q1,1,January,Europe,Italy,Furniture,Tables,Home Office,2,442.16,884.32,501.56,382.76,43.28
ORD-01393,2022-01-22,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Envelopes,Consumer,14,27.45,384.3,156.24,228.06,59.34
ORD-00017,2022-01-22,2022,Q1,1,January,North America,United States,Electronics,Phones,Consumer,10,1092.13,10921.3,6089.5,4831.8,44.24
ORD-02673,2022-01-22,2022,Q1,1,January,Asia Pacific,China,Electronics,Monitors,Corporate,9,786.97,7082.73,4062.87,3019.86,42.64
ORD-07845,2022-01-23,2022,Q1,1,January,Asia Pacific,South Korea,Furniture,Chairs,Home Office,10,224.72,2247.2,1451.7,795.5,35.4
ORD-02010,2022-01-23,2022,Q1,1,January,North America,Mexico,Electronics,Phones,Corporate,1,404.14,404.14,264.32,139.82,34.6
ORD-07279,2022-01-23,2022,Q1,1,January,North America,United States,Furniture,Bookcases,Corporate,5,174.13,870.65,475.85,394.8,45.35
ORD-00834,2022-01-23,2022,Q1,1,January,Europe,Germany,Electronics,Laptops,Corporate,2,847.27,1694.54,1184.76,509.78,30.08
ORD-02785,2022-01-23,2022,Q1,1,January,Latin America,Chile,Office Supplies,Envelopes,Consumer,4,49.9,199.6,88.6,111.0,55.61
ORD-00358,2022-01-23,2022,Q1,1,January,Asia Pacific,China,Electronics,Phones,Consumer,4,598.86,2395.44,1651.76,743.68,31.05
ORD-07020,2022-01-23,2022,Q1,1,January,North America,United States,Electronics,Phones,Consumer,11,1001.95,11021.45,6529.82,4491.63,40.75
ORD-02539,2022-01-23,2022,Q1,1,January,Europe,Spain,Electronics,Tablets,Corporate,9,1181.64,10634.76,7314.93,3319.83,31.22
ORD-06851,2022-01-23,2022,Q1,1,January,North America,United States,Office Supplies,Binders,Consumer,4,72.29,289.16,140.76,148.4,51.32
ORD-08203,2022-01-24,2022,Q1,1,January,Latin America,Brazil,Clothing,Shirts,Corporate,8,15.95,127.6,59.68,67.92,53.23
ORD-07084,2022-01-24,2022,Q1,1,January,North America,United States,Clothing,Jackets,Consumer,8,293.92,2351.36,1002.56,1348.8,57.36
ORD-01429,2022-01-24,2022,Q1,1,January,Asia Pacific,South Korea,Furniture,Tables,Consumer,14,645.48,9036.72,5744.76,3291.96,36.43
ORD-08271,2022-01-24,2022,Q1,1,January,Asia Pacific,India,Electronics,Phones,Consumer,13,1255.03,16315.39,9786.79,6528.6,40.01
ORD-09015,2022-01-24,2022,Q1,1,January,Asia Pacific,South Korea,Office Supplies,Binders,Corporate,6,58.51,351.06,173.4,177.66,50.61
ORD-06492,2022-01-25,2022,Q1,1,January,Asia Pacific,China,Office Supplies,Binders,Consumer,4,32.52,130.08,53.0,77.08,59.26
ORD-05378,2022-01-25,2022,Q1,1,January,Europe,France,Office Supplies,Labels,Consumer,3,39.31,117.93,57.63,60.3,51.13
ORD-03246,2022-01-25,2022,Q1,1,January,Asia Pacific,China,Clothing,Jackets,Consumer,6,39.04,234.24,137.28,96.96,41.39
ORD-08298,2022-01-25,2022,Q1,1,January,North America,Canada,Furniture,Chairs,Consumer,11,327.55,3603.05,2321.0,1282.05,35.58
ORD-03458,2022-01-25,2022,Q1,1,January,Europe,Germany,Clothing,Shirts,Consumer,6,240.7,1444.2,719.16,725.04,50.2
ORD-05639,2022-01-25,2022,Q1,1,January,North America,United States,Electronics,Phones,Corporate,7,1350.33,9452.31,6089.23,3363.08,35.58
ORD-07725,2022-01-25,2022,Q1,1,January,North America,Mexico,Furniture,Desks,Corporate,7,148.91,1042.37,596.26,446.11,42.8
ORD-00689,2022-01-25,2022,Q1,1,January,Europe,Spain,Furniture,Chairs,Consumer,12,71.14,853.68,442.2,411.48,48.2
ORD-01052,2022-01-25,2022,Q1,1,January,Asia Pacific,South Korea,Office Supplies,Labels,Consumer,5,61.35,306.75,151.3,155.45,50.68
ORD-02690,2022-01-25,2022,Q1,1,January,North America,Canada,Office Supplies,Envelopes,Corporate,5,28.69,143.45,59.15,84.3,58.77
ORD-00886,2022-01-25,2022,Q1,1,January,Asia Pacific,South Korea,Electronics,Monitors,Corporate,4,1392.32,5569.28,3614.92,1954.36,35.09
ORD-09976,2022-01-25,2022,Q1,1,January,Europe,United Kingdom,Office Supplies,Labels,Corporate,10,56.86,568.6,218.5,350.1,61.57
ORD-09497,2022-01-25,2022,Q1,1,January,North America,Canada,Clothing,Jackets,Corporate,11,31.18,342.98,171.05,171.93,50.13
ORD-07104,2022-01-26,2022,Q1,1,January,Latin America,Argentina,Electronics,Monitors,Consumer,2,194.87,389.74,270.52,119.22,30.59
ORD-02423,2022-01-26,2022,Q1,1,January,Asia Pacific,China,Furniture,Tables,Home Office,10,577.7,5777.0,3524.9,2252.1,38.98
ORD-04071,2022-01-26,2022,Q1,1,January,North America,Mexico,Office Supplies,Envelopes,Corporate,14,12.98,181.72,87.92,93.8,51.62
ORD-06186,2022-01-26,2022,Q1,1,January,North America,United States,Clothing,Shirts,Consumer,7,106.49,745.43,329.77,415.66,55.76
ORD-02894,2022-01-26,2022,Q1,1,January,Asia Pacific,South Korea,Clothing,Jackets,Consumer,9,13.75,123.75,67.41,56.34,45.53
ORD-08948,2022-01-26,2022,Q1,1,January,North America,Mexico,Office Supplies,Pens,Home Office,11,72.12,793.32,319.99,473.33,59.66
ORD-09065,2022-01-26,2022,Q1,1,January,Asia Pacific,South Korea,Office Supplies,Labels,Consumer,10,27.62,276.2,138.4,137.8,49.89
ORD-08538,2022-01-26,2022,Q1,1,January,North America,Mexico,Furniture,Tables,Consumer,8,526.94,4215.52,2177.6,2037.92,48.34
ORD-06220,2022-01-26,2022,Q1,1,January,North America,Canada,Furniture,Storage,Corporate,14,244.02,3416.28,1828.26,1588.02,46.48
ORD-09225,2022-01-26,2022,Q1,1,January,North America,Canada,Office Supplies,Pens,Corporate,12,14.32,171.84,61.68,110.16,64.11
ORD-05463,2022-01-26,2022,Q1,1,January,North America,Canada,Office Supplies,Pens,Corporate,3,34.25,102.75,39.15,63.6,61.9
ORD-09608,2022-01-26,2022,Q1,1,January,North America,Mexico,Electronics,Monitors,Home Office,6,1209.54,7257.24,4828.56,2428.68,33.47
ORD-09103,2022-01-27,2022,Q1,1,January,Asia Pacific,Australia,Electronics,Tablets,Corporate,13,458.39,5959.07,3307.07,2652.0,44.5
ORD-06221,2022-01-27,2022,Q1,1,January,Asia Pacific,Japan,Clothing,Jackets,Corporate,10,113.11,1131.1,574.3,556.8,49.23
ORD-01007,2022-01-27,2022,Q1,1,January,North America,Canada,Office Supplies,Paper,Home Office,13,66.83,868.79,449.28,419.51,48.29
ORD-00230,2022-01-27,2022,Q1,1,January,Europe,United Kingdom,Office Supplies,Binders,Corporate,14,25.07,350.98,123.48,227.5,64.82
ORD-09164,2022-01-27,2022,Q1,1,January,Europe,Germany,Furniture,Chairs,Corporate,14,699.85,9797.9,5655.86,4142.04,42.27
ORD-04253,2022-01-27,2022,Q1,1,January,Europe,Spain,Furniture,Storage,Consumer,2,694.61,1389.22,792.18,597.04,42.98
ORD-09406,2022-01-27,2022,Q1,1,January,Asia Pacific,China,Clothing,Pants,Home Office,1,103.74,103.74,52.29,51.45,49.6
ORD-05102,2022-01-27,2022,Q1,1,January,North America,Mexico,Office Supplies,Pens,Consumer,9,38.58,347.22,179.37,167.85,48.34
ORD-03602,2022-01-27,2022,Q1,1,January,Asia Pacific,India,Electronics,Monitors,Corporate,9,170.12,1531.08,842.85,688.23,44.95
ORD-01473,2022-01-28,2022,Q1,1,January,Europe,Italy,Electronics,Phones,Corporate,1,539.5,539.5,362.78,176.72,32.76
ORD-07870,2022-01-28,2022,Q1,1,January,North America,Canada,Electronics,Monitors,Consumer,1,236.16,236.16,163.44,72.72,30.79
ORD-02181,2022-01-28,2022,Q1,1,January,Latin America,Colombia,Office Supplies,Labels,Consumer,11,12.65,139.15,72.6,66.55,47.83
ORD-09239,2022-01-28,2022,Q1,1,January,North America,United States,Electronics,Laptops,Home Office,4,640.11,2560.44,1630.72,929.72,36.31
ORD-04749,2022-01-28,2022,Q1,1,January,North America,Canada,Office Supplies,Binders,Home Office,1,69.47,69.47,34.42,35.05,50.45
ORD-00681,2022-01-28,2022,Q1,1,January,North America,Canada,Furniture,Tables,Corporate,10,412.43,4124.3,2242.2,1882.1,45.63
ORD-00665,2022-01-28,2022,Q1,1,January,Latin America,Colombia,Furniture,Desks,Consumer,5,747.6,3738.0,1959.55,1778.45,47.58
ORD-01123,2022-01-29,2022,Q1,1,January,Europe,Germany,Office Supplies,Labels,Corporate,13,10.62,138.06,73.58,64.48,46.7
ORD-01025,2022-01-29,2022,Q1,1,January,Latin America,Colombia,Electronics,Monitors,Corporate,14,1106.63,15492.82,10266.34,5226.48,33.73
ORD-06924,2022-01-29,2022,Q1,1,January,North America,Mexico,Furniture,Bookcases,Corporate,8,631.98,5055.84,3246.88,1808.96,35.78
ORD-04619,2022-01-29,2022,Q1,1,January,Europe,United Kingdom,Office Supplies,Pens,Consumer,2,74.72,149.44,74.64,74.8,50.05
ORD-06304,2022-01-29,2022,Q1,1,January,North America,Canada,Clothing,Accessories,Corporate,2,25.99,51.98,23.46,28.52,54.87
ORD-06297,2022-01-29,2022,Q1,1,January,Europe,Italy,Electronics,Tablets,Corporate,14,667.36,9343.04,6360.48,2982.56,31.92
ORD-00993,2022-01-29,2022,Q1,1,January,North America,United States,Office Supplies,Pens,Corporate,8,43.67,349.36,137.76,211.6,60.57
ORD-01893,2022-01-29,2022,Q1,1,January,Europe,Germany,Furniture,Bookcases,Consumer,3,253.29,759.87,449.1,310.77,40.9
ORD-04436,2022-01-29,2022,Q1,1,January,North America,United States,Electronics,Monitors,Home Office,6,439.95,2639.7,1692.36,947.34,35.89
ORD-05898,2022-01-29,2022,Q1,1,January,North America,Canada,Electronics,Tablets,Corporate,3,772.92,2318.76,1539.84,778.92,33.59
ORD-00456,2022-01-29,2022,Q1,1,January,Asia Pacific,Japan,Clothing,Shoes,Consumer,12,264.09,3169.08,1451.52,1717.56,54.2
ORD-08418,2022-01-29,2022,Q1,1,January,Europe,Germany,Furniture,Desks,Home Office,10,423.79,4237.9,2596.4,1641.5,38.73
ORD-08515,2022-01-29,2022,Q1,1,January,Asia Pacific,China,Electronics,Phones,Consumer,12,810.63,9727.56,5870.64,3856.92,39.65
ORD-01281,2022-01-29,2022,Q1,1,January,Asia Pacific,Australia,Office Supplies,Envelopes,Consumer,6,42.61,255.66,112.38,143.28,56.04
ORD-04334,2022-01-30,2022,Q1,1,January,Asia Pacific,China,Clothing,Accessories,Consumer,2,247.55,495.1,228.68,266.42,53.81
ORD-04175,2022-01-30,2022,Q1,1,January,North America,Canada,Office Supplies,Labels,Consumer,7,39.56,276.92,133.49,143.43,51.79
ORD-04021,2022-01-30,2022,Q1,1,January,Asia Pacific,India,Clothing,Pants,Corporate,7,235.1,1645.7,904.33,741.37,45.05
ORD-07560,2022-01-30,2022,Q1,1,January,North America,United States,Electronics,Laptops,Consumer,2,405.87,811.74,541.14,270.6,33.34
ORD-05974,2022-01-31,2022,Q1,1,January,North America,Canada,Clothing,Jackets,Consumer,1,52.41,52.41,24.54,27.87,53.18
ORD-08285,2022-01-31,2022,Q1,1,January,Europe,United Kingdom,Clothing,Pants,Consumer,11,90.07,990.77,482.68,508.09,51.28
ORD-03761,2022-01-31,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Paper,Home Office,4,48.46,193.84,90.72,103.12,53.2
ORD-06356,2022-01-31,2022,Q1,1,January,Europe,France,Electronics,Phones,Consumer,10,1356.02,13560.2,8950.5,4609.7,33.99
ORD-02806,2022-01-31,2022,Q1,1,January,North America,Mexico,Electronics,Tablets,Consumer,8,1395.38,11163.04,6231.28,4931.76,44.18
ORD-06172,2022-01-31,2022,Q1,1,January,Asia Pacific,India,Furniture,Bookcases,Home Office,6,744.64,4467.84,2646.3,1821.54,40.77
ORD-02731,2022-01-31,2022,Q1,1,January,North America,Canada,Clothing,Accessories,Consumer,13,250.12,3251.56,1450.41,1801.15,55.39
ORD-07778,2022-02-01,2022,Q1,2,February,Latin America,Chile,Office Supplies,Labels,Home Office,3,6.36,19.08,7.08,12.0,62.89
ORD-08961,2022-02-01,2022,Q1,2,February,North America,United States,Office Supplies,Envelopes,Home Office,9,75.15,676.35,367.92,308.43,45.6
ORD-05141,2022-02-01,2022,Q1,2,February,North America,Mexico,Furniture,Desks,Consumer,12,46.71,560.52,296.16,264.36,47.16
ORD-05122,2022-02-01,2022,Q1,2,February,Asia Pacific,India,Clothing,Accessories,Consumer,14,256.43,3590.02,2021.18,1568.84,43.7
ORD-03088,2022-02-01,2022,Q1,2,February,Europe,Spain,Clothing,Shoes,Consumer,7,146.36,1024.52,516.32,508.2,49.6
ORD-02206,2022-02-01,2022,Q1,2,February,Asia Pacific,China,Office Supplies,Envelopes,Corporate,7,19.23,134.61,58.1,76.51,56.84
ORD-00910,2022-02-01,2022,Q1,2,February,Asia Pacific,Japan,Office Supplies,Paper,Corporate,2,54.89,109.78,55.28,54.5,49.64
ORD-06105,2022-02-01,2022,Q1,2,February,Europe,United Kingdom,Electronics,Tablets,Corporate,1,1175.7,1175.7,736.21,439.49,37.38
ORD-07404,2022-02-02,2022,Q1,2,February,Asia Pacific,India,Furniture,Storage,Consumer,13,391.07,5083.91,2878.2,2205.71,43.39
ORD-04576,2022-02-02,2022,Q1,2,February,North America,Mexico,Furniture,Chairs,Consumer,12,141.99,1703.88,994.92,708.96,41.61
ORD-02855,2022-02-02,2022,Q1,2,February,Asia Pacific,South Korea,Office Supplies,Binders,Consumer,2,50.98,101.96,36.26,65.7,64.44
ORD-08086,2022-02-02,2022,Q1,2,February,Asia Pacific,China,Office Supplies,Envelopes,Home Office,10,13.84,138.4,64.7,73.7,53.25
ORD-01002,2022-02-03,2022,Q1,2,February,North America,Mexico,Furniture,Tables,Consumer,8,463.72,3709.76,2064.8,1644.96,44.34
ORD-00696,2022-02-03,2022,Q1,2,February,Europe,Spain,Electronics,Phones,Consumer,14,1439.37,20151.18,13775.86,6375.32,31.64
ORD-00566,2022-02-03,2022,Q1,2,February,Latin America,Brazil,Office Supplies,Pens,Corporate,4,64.47,257.88,104.0,153.88,59.67
ORD-09627,2022-02-03,2022,Q1,2,February,North America,United States,Clothing,Shoes,Home Office,9,128.28,1154.52,507.6,646.92,56.03
ORD-04267,2022-02-03,2022,Q1,2,February,North America,Mexico,Electronics,Phones,Consumer,13,70.67,918.71,534.82,383.89,41.79
ORD-04682,2022-02-04,2022,Q1,2,February,Latin America,Brazil,Furniture,Desks,Consumer,8,461.97,3695.76,1912.24,1783.52,48.26
ORD-04621,2022-02-04,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Shirts,Consumer,13,266.61,3465.93,1791.53,1674.4,48.31
ORD-06912,2022-02-04,2022,Q1,2,February,North America,United States,Electronics,Monitors,Consumer,7,314.7,2202.9,1427.09,775.81,35.22
ORD-01421,2022-02-04,2022,Q1,2,February,Europe,France,Clothing,Shoes,Home Office,13,265.59,3452.67,2034.37,1418.3,41.08
ORD-00048,2022-02-04,2022,Q1,2,February,Asia Pacific,China,Electronics,Monitors,Home Office,5,1153.45,5767.25,3496.65,2270.6,39.37
ORD-00384,2022-02-04,2022,Q1,2,February,Asia Pacific,India,Office Supplies,Labels,Consumer,6,39.78,238.68,84.0,154.68,64.81
ORD-09847,2022-02-04,2022,Q1,2,February,Latin America,Chile,Furniture,Storage,Consumer,8,528.15,4225.2,2125.2,2100.0,49.7
ORD-00280,2022-02-05,2022,Q1,2,February,North America,Mexico,Office Supplies,Labels,Corporate,5,23.45,117.25,63.15,54.1,46.14
ORD-01637,2022-02-05,2022,Q1,2,February,North America,Canada,Electronics,Laptops,Home Office,5,1430.09,7150.45,4557.85,2592.6,36.26
ORD-01690,2022-02-05,2022,Q1,2,February,Europe,Spain,Clothing,Pants,Consumer,8,132.77,1062.16,451.52,610.64,57.49
ORD-09888,2022-02-05,2022,Q1,2,February,North America,United States,Office Supplies,Envelopes,Home Office,5,54.56,272.8,98.95,173.85,63.73
ORD-06066,2022-02-05,2022,Q1,2,February,North America,Mexico,Electronics,Monitors,Corporate,3,485.71,1457.13,898.26,558.87,38.35
ORD-03756,2022-02-05,2022,Q1,2,February,Latin America,Colombia,Furniture,Bookcases,Consumer,11,666.61,7332.71,3824.7,3508.01,47.84
ORD-04374,2022-02-05,2022,Q1,2,February,Europe,Germany,Office Supplies,Paper,Corporate,4,5.52,22.08,8.16,13.92,63.04
ORD-08402,2022-02-05,2022,Q1,2,February,North America,Mexico,Electronics,Accessories,Home Office,5,321.56,1607.8,1051.25,556.55,34.62
ORD-01255,2022-02-06,2022,Q1,2,February,North America,United States,Electronics,Tablets,Consumer,1,1117.87,1117.87,726.81,391.06,34.98
ORD-08797,2022-02-06,2022,Q1,2,February,Asia Pacific,China,Furniture,Chairs,Consumer,13,752.76,9785.88,5149.69,4636.19,47.38
ORD-07157,2022-02-06,2022,Q1,2,February,North America,United States,Electronics,Phones,Consumer,12,652.57,7830.84,4526.04,3304.8,42.2
ORD-05586,2022-02-06,2022,Q1,2,February,Asia Pacific,China,Office Supplies,Envelopes,Consumer,11,65.84,724.24,385.0,339.24,46.84
ORD-00409,2022-02-06,2022,Q1,2,February,Latin America,Chile,Furniture,Storage,Corporate,3,124.58,373.74,215.46,158.28,42.35
ORD-01199,2022-02-06,2022,Q1,2,February,Asia Pacific,India,Clothing,Pants,Consumer,12,299.25,3591.0,1937.4,1653.6,46.05
ORD-02053,2022-02-07,2022,Q1,2,February,Europe,Italy,Electronics,Phones,Consumer,5,1220.16,6100.8,3737.25,2363.55,38.74
ORD-07724,2022-02-07,2022,Q1,2,February,North America,Mexico,Clothing,Shoes,Corporate,4,97.08,388.32,186.16,202.16,52.06
ORD-01195,2022-02-07,2022,Q1,2,February,North America,United States,Furniture,Desks,Corporate,14,269.31,3770.34,2340.52,1429.82,37.92
ORD-06691,2022-02-07,2022,Q1,2,February,North America,Canada,Electronics,Phones,Corporate,12,796.16,9553.92,5331.84,4222.08,44.19
ORD-00226,2022-02-07,2022,Q1,2,February,Europe,Italy,Electronics,Laptops,Home Office,9,984.12,8857.08,5936.85,2920.23,32.97
ORD-06369,2022-02-07,2022,Q1,2,February,North America,Canada,Electronics,Tablets,Corporate,9,1042.75,9384.75,5325.48,4059.27,43.25
ORD-06082,2022-02-08,2022,Q1,2,February,North America,United States,Electronics,Tablets,Consumer,12,1305.31,15663.72,8989.92,6673.8,42.61
ORD-00467,2022-02-08,2022,Q1,2,February,North America,Mexico,Clothing,Accessories,Corporate,14,14.72,206.08,95.9,110.18,53.46
ORD-06839,2022-02-08,2022,Q1,2,February,Asia Pacific,China,Electronics,Phones,Consumer,13,730.43,9495.59,5789.68,3705.91,39.03
ORD-03752,2022-02-08,2022,Q1,2,February,Latin America,Chile,Furniture,Bookcases,Home Office,12,720.48,8645.76,5354.28,3291.48,38.07
ORD-05367,2022-02-08,2022,Q1,2,February,Asia Pacific,China,Office Supplies,Paper,Home Office,14,28.1,393.4,147.98,245.42,62.38
ORD-01107,2022-02-08,2022,Q1,2,February,North America,Mexico,Electronics,Phones,Consumer,5,1113.06,5565.3,3721.65,1843.65,33.13
ORD-03275,2022-02-08,2022,Q1,2,February,North America,United States,Clothing,Jackets,Consumer,11,228.38,2512.18,1306.03,1206.15,48.01
ORD-01292,2022-02-08,2022,Q1,2,February,North America,Mexico,Office Supplies,Labels,Home Office,12,40.85,490.2,204.12,286.08,58.36
ORD-08093,2022-02-08,2022,Q1,2,February,North America,Mexico,Electronics,Tablets,Corporate,12,406.78,4881.36,2790.72,2090.64,42.83
ORD-01976,2022-02-08,2022,Q1,2,February,North America,Canada,Furniture,Bookcases,Consumer,2,446.12,892.24,572.48,319.76,35.84
ORD-03045,2022-02-09,2022,Q1,2,February,North America,Canada,Electronics,Laptops,Consumer,12,912.86,10954.32,6039.0,4915.32,44.87
ORD-01211,2022-02-09,2022,Q1,2,February,Asia Pacific,South Korea,Furniture,Storage,Consumer,1,184.98,184.98,109.0,75.98,41.07
ORD-03788,2022-02-09,2022,Q1,2,February,Europe,Spain,Electronics,Monitors,Consumer,5,857.6,4288.0,2477.5,1810.5,42.22
ORD-03504,2022-02-09,2022,Q1,2,February,North America,United States,Electronics,Phones,Corporate,2,1412.21,2824.42,1671.88,1152.54,40.81
ORD-08829,2022-02-09,2022,Q1,2,February,Asia Pacific,India,Furniture,Bookcases,Consumer,2,82.39,164.78,93.38,71.4,43.33
ORD-05821,2022-02-09,2022,Q1,2,February,North America,United States,Office Supplies,Labels,Home Office,7,19.06,133.42,52.43,80.99,60.7
ORD-02260,2022-02-09,2022,Q1,2,February,Latin America,Chile,Office Supplies,Envelopes,Consumer,1,43.14,43.14,22.88,20.26,46.96
ORD-01191,2022-02-09,2022,Q1,2,February,Europe,Italy,Electronics,Tablets,Consumer,1,997.88,997.88,580.08,417.8,41.87
ORD-09507,2022-02-09,2022,Q1,2,February,North America,Mexico,Electronics,Phones,Corporate,13,1298.78,16884.14,9534.98,7349.16,43.53
ORD-07903,2022-02-10,2022,Q1,2,February,Asia Pacific,Japan,Electronics,Laptops,Corporate,4,503.85,2015.4,1410.24,605.16,30.03
ORD-00087,2022-02-10,2022,Q1,2,February,North America,Mexico,Furniture,Desks,Home Office,10,488.8,4888.0,2850.4,2037.6,41.69
ORD-02505,2022-02-10,2022,Q1,2,February,Europe,France,Office Supplies,Paper,Home Office,10,27.81,278.1,125.1,153.0,55.02
ORD-07437,2022-02-10,2022,Q1,2,February,Asia Pacific,Japan,Electronics,Laptops,Home Office,4,393.1,1572.4,904.52,667.88,42.48
ORD-08119,2022-02-10,2022,Q1,2,February,Asia Pacific,India,Office Supplies,Envelopes,Corporate,11,70.86,779.46,364.98,414.48,53.18
ORD-02393,2022-02-10,2022,Q1,2,February,Europe,Germany,Office Supplies,Paper,Consumer,12,31.66,379.92,172.92,207.0,54.49
ORD-08342,2022-02-10,2022,Q1,2,February,North America,Mexico,Electronics,Phones,Consumer,3,828.2,2484.6,1441.26,1043.34,41.99
ORD-02306,2022-02-10,2022,Q1,2,February,Europe,Italy,Furniture,Desks,Corporate,8,614.7,4917.6,3097.68,1819.92,37.01
ORD-05161,2022-02-10,2022,Q1,2,February,Asia Pacific,South Korea,Clothing,Pants,Corporate,11,288.82,3177.02,1700.16,1476.86,46.49
ORD-00513,2022-02-10,2022,Q1,2,February,North America,United States,Electronics,Laptops,Corporate,9,1366.32,12296.88,8033.04,4263.84,34.67
ORD-01000,2022-02-10,2022,Q1,2,February,Latin America,Chile,Office Supplies,Labels,Consumer,5,55.6,278.0,126.25,151.75,54.59
ORD-05606,2022-02-11,2022,Q1,2,February,Europe,United Kingdom,Furniture,Tables,Home Office,12,343.44,4121.28,2471.76,1649.52,40.02
ORD-09988,2022-02-11,2022,Q1,2,February,Asia Pacific,China,Clothing,Accessories,Consumer,11,279.49,3074.39,1289.53,1784.86,58.06
ORD-00999,2022-02-11,2022,Q1,2,February,Europe,Italy,Electronics,Accessories,Consumer,7,537.33,3761.31,2572.64,1188.67,31.6
ORD-01769,2022-02-11,2022,Q1,2,February,Europe,Spain,Electronics,Laptops,Corporate,6,696.92,4181.52,2887.32,1294.2,30.95
ORD-05663,2022-02-11,2022,Q1,2,February,Latin America,Colombia,Electronics,Accessories,Consumer,11,779.28,8572.08,4757.94,3814.14,44.49
